id-col,tweet_id,screen_name,tweet,polaridade,words,filtered,tf,features,label,rawPrediction,probability,prediction
399,874720984607203328,colunadobroad,Novo presidente do IRB Brasil Re inicia agenda  do IPO -  https://t.co/duyCErJbAh,0,"['novo', 'presidente', 'do', 'irb', 'brasil', 're', 'inicia', 'agenda', '', 'do', 'ipo', '-', '', 'https://t.co/duycerjbah']","['novo', 'presidente', 'irb', 'brasil', 're', 'inicia', 'agenda', '', 'ipo', '-', '', 'https://t.co/duycerjbah']","(65536,[2435,4598,8756,16215,28851,35288,35492,42205,45531,52572,62425],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0])","(65536,[2435,4598,8756,16215,28851,35288,35492,42205,45531,52572,62425],[4.140329675463924,0.0,4.055772287435861,5.720780051024772,4.055772287435861,5.268794927281715,3.1023420086122493,0.0,1.314060803760519,2.8882278640174337,4.77631844218392])",0.0,"[-259.5980068243518,-274.6579013130704,-351.93634457049615,-398.3330918703372,-398.7332971856839,-398.7184741485193,-398.75288037835367,-398.7429161859292,-398.7198074087994,-398.73437589281554,-397.64667494978676,-398.72231732960563,-398.7238915037721,-398.74597811336906,-398.7184741485193,-398.722273398645]","[0.9999997118817288,2.881182713106339e-07,7.906227803751391e-41,5.5990970212435704e-61,3.7524164652547136e-61,3.8084529634883236e-61,3.6796470252048076e-61,3.71649501156048e-61,3.803378687840256e-61,3.748370889240951e-61,1.1123080335864075e-60,3.79384447859796e-61,3.7878770047819706e-61,3.7051327775495494e-61,3.8084529634883236e-61,3.79401114949147e-61]",0.0
400,876450708245147648,colunadobroad,Pedido do Itaú Unibanco para aval do varejo do Citi no Cade completa 90 dias -  https://t.co/Lp3syuBNMh,0,"['pedido', 'do', 'itaú', 'unibanco', 'para', 'aval', 'do', 'varejo', 'do', 'citi', 'no', 'cade', 'completa', '90', 'dias', '-', '', 'https://t.co/lp3syubnmh']","['pedido', 'itaú', 'unibanco', 'para', 'aval', 'varejo', 'citi', 'cade', 'completa', '90', 'dias', '-', '', 'https://t.co/lp3syubnmh']","(65536,[8365,19161,29126,29731,30881,37955,41904,45531,48730,50218,52572,54602,58170,63482],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8365,19161,29126,29731,30881,37955,41904,45531,48730,50218,52572,54602,58170,63482],[0.0,0.0,1.9204870095399322,3.7546671946519394,5.87493073085203,2.93049175168559,3.3626251068759156,1.314060803760519,4.083171261623976,5.181783550292085,1.4441139320087168,0.0,0.0,5.87493073085203])",0.0,"[-273.55590246924487,-287.5582240565583,-320.51767662890455,-402.97867737817836,-403.37882032130545,-403.36382150806537,-403.39863573742025,-403.38855338657623,-403.36517057855065,-403.37991182007386,-400.23410369952956,-403.36771026275994,-401.3110204092915,-403.39165162328163,-403.36382150806537,-403.3676658108525]","[0.9999991704001966,8.295998034823248e-07,4.024947887634381e-21,6.200156676450307e-57,4.155495266842187e-57,4.2182925292168277e-57,4.073962865987043e-57,4.115245753492322e-57,4.2126055921693774e-57,4.1509620233412365e-57,9.6461912447935e-56,4.2019204784175327e-57,3.2859192258707313e-56,4.102515478932307e-57,4.2182925292168277e-57,4.202107265949279e-57]",0.0
401,878255074664996864,colunadobroad,BB libera meio bilhão de reais para aquisição de veículos pelo canal mobile -  https://t.co/on3cz9tEU4,0,"['bb', 'libera', 'meio', 'bilhão', 'de', 'reais', 'para', 'aquisição', 'de', 'veículos', 'pelo', 'canal', 'mobile', '-', '', 'https://t.co/on3cz9teu4']","['bb', 'libera', 'meio', 'bilhão', 'de', 'reais', 'para', 'aquisição', 'de', 'veículos', 'pelo', 'canal', 'mobile', '-', '', 'https://t.co/on3cz9teu4']","(65536,[10686,15360,20599,22663,26953,27368,28431,29126,34289,36449,40365,45531,52572,59525,64804],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0])","(65536,[10686,15360,20599,22663,26953,27368,28431,29126,34289,36449,40365,45531,52572,59525,64804],[4.77631844218392,5.181783550292085,0.0,4.83347685602387,4.48863636973214,0.0,6.280395838960195,1.9204870095399322,0.0,0.8838735886242287,3.2599709528158325,1.314060803760519,1.4441139320087168,0.0,0.0])",0.0,"[-276.9082563540089,-281.05298046553645,-304.6883124392641,-387.9155981678926,-387.75615962226834,-388.30151448174405,-387.77522206545,-388.32530656494635,-388.30281228842773,-387.9935069472487,-385.17061614619365,-388.3052554662877,-386.2485050858889,-379.6282532153554,-388.30151448174405,-388.305212703524]","[0.9843994272977307,0.01560057270142123,8.480984853324393e-13,6.071490947821733e-49,7.12096141286837e-49,4.1275659989123755e-49,6.986504104467804e-49,4.030521626858051e-49,4.122212690702623e-49,5.616425453395445e-49,9.449871365400328e-48,4.11215368489641e-49,3.2159158649900496e-48,2.4123678635419498e-45,4.1275659989123755e-49,4.112329535712693e-49]",0.0
402,879716292286181376,valor_ri,"BR Malls publica ata da reunião do conselho de administração realizada dia 05 de Junho, às 15h00. https://t.co/ShffIpcDHM",0,"['br', 'malls', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '05', 'de', 'junho,', 'às', '15h00.', 'https://t.co/shffipcdhm']","['br', 'malls', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '05', 'de', 'junho,', 'às', '15h00.', 'https://t.co/shffipcdhm']","(65536,[4584,8462,18454,21632,24002,34240,36449,40049,46257,47558,51852,52663,56168,58237,61462,61597],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4584,8462,18454,21632,24002,34240,36449,40049,46257,47558,51852,52663,56168,58237,61462,61597],[5.027632870464827,1.6903392907821515,1.9236870122706031,4.447814375211885,3.816542598370027,2.2071046859359265,0.8838735886242287,1.7586072619111544,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897,0.0,4.6709579265260945,4.111342138590672])",0.0,"[-241.00244596071704,-393.98072114999303,-416.7565500130045,-438.0596963441971,-437.89958455755703,-438.4430421033839,-437.9211536030178,-437.2832795635782,-438.44451056422565,-438.13706995449536,-437.2901753667127,-438.44727500600425,-438.44900881084044,-437.39699348406174,-438.4430421033839,-438.4472266201815]","[1.0,3.65072596130187e-67,4.6877283663008936e-77,2.6249651348877615e-86,3.0807694913872323e-86,1.7891163787620275e-86,3.0150317330662197e-86,5.705806808583601e-86,1.7864910594795292e-86,2.429520720919206e-86,5.6665960383638865e-86,1.7815592289775704e-86,1.778473029177589e-86,5.09250817359335e-86,1.7891163787620275e-86,1.7816454332721856e-86]",0.0
403,881584007040958465,colunadobroad,"Com fim de limitação no CADE, BRF deve lançar produtos de marca barata -  https://t.co/nZBtOEgOsY",0,"['com', 'fim', 'de', 'limitação', 'no', 'cade,', 'brf', 'deve', 'lançar', 'produtos', 'de', 'marca', 'barata', '-', '', 'https://t.co/nzbtoegosy']","['com', 'fim', 'de', 'limitação', 'cade,', 'brf', 'deve', 'lançar', 'produtos', 'de', 'marca', 'barata', '-', '', 'https://t.co/nzbtoegosy']","(65536,[5555,8717,14382,14611,24833,29693,36318,36449,45531,46373,48218,52572,60620,62869],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[5555,8717,14382,14611,24833,29693,36318,36449,45531,46373,48218,52572,60620,62869],[0.0,1.9046388172999087,5.87493073085203,0.0,3.6777061535158113,5.720780051024772,0.0,0.8838735886242287,1.314060803760519,0.0,6.057252287645985,1.4441139320087168,4.26549281841793,0.0])",0.0,"[-254.92283522944007,-249.31878903188445,-284.09716193517005,-351.9780320491394,-351.8190760058315,-352.365790643171,-351.83634200260343,-352.38734055825034,-352.3669661444327,-344.9705954361619,-351.290358495317,-352.36917907698506,-352.37056698581773,-344.9808248153036,-352.365790643171,-352.3691403441881]","[0.003669417445074333,0.9963305825549249,7.840576919668002e-16,2.594541982929037e-45,3.0415463215903426e-45,1.7605942730046167e-45,2.9894817593296766e-45,1.7230595040545912e-45,1.7585259081363142e-45,2.8664987439984294e-42,5.1607584494919654e-45,1.7546387115482734e-45,1.7522051221731175e-45,2.8373257069540474e-42,1.7605942730046167e-45,1.7547066749294094e-45]",1.0
404,882343471079710720,valor_ri,"Gol publica ata da reunião do conselho de administração realizada dia 26 de Junho, às 09h00. https://t.co/33BPhRj618",0,"['gol', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '26', 'de', 'junho,', 'às', '09h00.', 'https://t.co/33bphrj618']","['gol', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '26', 'de', 'junho,', 'às', '09h00.', 'https://t.co/33bphrj618']","(65536,[2133,7273,8462,18454,21632,34240,36449,40049,46257,47558,51852,52663,56168,61315,62783],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[2133,7273,8462,18454,21632,34240,36449,40049,46257,47558,51852,52663,56168,61315,62783],[4.200954297280359,3.816542598370027,1.6903392907821515,1.9236870122706031,4.447814375211885,2.2071046859359265,0.8838735886242287,1.7586072619111544,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897,0.0,4.26549281841793])",0.0,"[-203.42152649866284,-341.2372008866074,-334.68557150509923,-378.7955041762976,-378.6361880782108,-379.1818880167574,-371.5690656858677,-378.01842794545837,-379.1831547852528,-378.87351029097897,-378.02437661355555,-379.1855395323655,-379.1870351999933,-378.1316786650659,-379.1818880167574,-379.1854977923108]","[1.0,1.4041486719477597e-60,9.834438785448025e-58,6.855659276313837e-77,8.03969044829278e-77,4.658486651267285e-77,9.428694956709803e-74,1.4911768206732203e-76,4.652589163305912e-77,6.3412021765440605e-77,1.4823326363319425e-76,4.6415071339027936e-77,4.634570170927034e-77,1.3315116837940557e-76,4.658486651267285e-77,4.641700874707857e-77]",0.0
405,882417491452063745,colunadobroad,BB anuncia novo regulamento para licitação e contratos -  https://t.co/fg6lc9QoEI,0,"['bb', 'anuncia', 'novo', 'regulamento', 'para', 'licitação', 'e', 'contratos', '-', '', 'https://t.co/fg6lc9qoei']","['bb', 'anuncia', 'novo', 'regulamento', 'para', 'licitação', 'e', 'contratos', '-', '', 'https://t.co/fg6lc9qoei']","(65536,[17060,17222,18713,28851,29126,40365,40663,40919,45531,52572,65386],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[17060,17222,18713,28851,29126,40365,40663,40919,45531,52572,65386],[5.469465622743866,1.5182219041624387,0.0,4.055772287435861,1.9204870095399322,3.2599709528158325,0.0,0.0,1.314060803760519,1.4441139320087168,0.0])",0.0,"[-132.6384682498701,-134.11189660492366,-176.5548921579439,-217.1040107582687,-217.50664927822132,-217.49868344702244,-216.1150147111781,-217.51181848419472,-217.4993999348931,-217.50722897041453,-212.9522397438588,-217.50074875465543,-215.44331201385745,-217.51346394975346,-217.49868344702244,-217.5007251463616]","[0.8135779199245318,0.18642208007546812,6.882379009608383e-20,1.688418613198094e-37,1.1287985523376528e-37,1.1378262800030334e-37,4.539370772670485e-37,1.122978615304169e-37,1.137011333259099e-37,1.1281443862549569e-37,1.0729299609260132e-35,1.135478743728671e-37,8.886125283946271e-37,1.121132312100234e-37,1.1378262800030334e-37,1.1355055507609398e-37]",0.0
406,882675828097777664,valor_ri,Gol publica fato relevante referente à atualização ao investidor. https://t.co/azRnwCFVOI,0,"['gol', 'publica', 'fato', 'relevante', 'referente', 'à', 'atualização', 'ao', 'investidor.', 'https://t.co/azrnwcfvoi']","['gol', 'publica', 'fato', 'relevante', 'referente', 'à', 'atualização', 'ao', 'investidor.', 'https://t.co/azrnwcfvoi']","(65536,[4119,7273,10874,20667,40729,43770,48293,52013,56168,62578],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4119,7273,10874,20667,40729,43770,48293,52013,56168,62578],[3.774869901969459,3.816542598370027,4.370853334075757,0.0,3.5078071167204135,2.887566706968556,6.057252287645985,0.0,1.3210538392514897,2.887566706968556])",0.0,"[-198.88089175956148,-269.36883375890505,-280.4512106058406,-324.0362616703099,-324.4374645043128,-324.4254526532126,-324.4533337483688,-319.1631653930071,-324.4265330609444,-324.4383386348505,-324.450332792309,-324.42856697576656,-324.4298426081139,-324.4477404965724,-324.4254526532126,-324.42853137630385]","[1.0,2.440482787523593e-31,3.753709314041767e-36,4.422964638424005e-55,2.9612378394455436e-55,2.997022275845398e-55,2.9146161374496803e-55,5.781922820324504e-53,2.993786018359745e-55,2.9586504620383003e-55,2.923375909681095e-55,2.9877031007677318e-55,2.9838943198666336e-55,2.9309639956202602e-55,2.997022275845398e-55,2.9878094632860564e-55]",0.0
407,884487634864812034,valor_ri,Santander publica aviso aos acionistas sobre o aumento do capital. https://t.co/FuBcJKPPOP,0,"['santander', 'publica', 'aviso', 'aos', 'acionistas', 'sobre', 'o', 'aumento', 'do', 'capital.', 'https://t.co/fubcjkppop']","['santander', 'publica', 'aviso', 'aos', 'acionistas', 'sobre', 'o', 'aumento', 'capital.', 'https://t.co/fubcjkppop']","(65536,[94,4248,5034,20848,27877,30535,53600,54974,56168,62239],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[94,4248,5034,20848,27877,30535,53600,54974,56168,62239],[0.0,3.589152756174366,3.6593570148476147,3.1340907069268296,6.057252287645985,2.3388140312905046,2.8626691553468286,3.623638932245535,1.3210538392514897,4.57564774672177])",0.0,"[-211.4556135953476,-288.38030567736337,-320.88375079573206,-346.73093377591556,-352.58766893202477,-352.5745919409357,-339.2862031180738,-352.59615488393166,-352.5757681528421,-352.58862057529416,-347.0532274413671,-352.57798242321417,-348.71087905989367,-352.5988561385669,-352.5745919409357,-352.5779436670015]","[1.0,3.908685310690981e-34,2.9920155680672396e-48,1.7810450630281488e-59,5.094800087733382e-62,5.161862273205729e-62,3.0470554100062e-56,5.051748783211844e-62,5.155794398593546e-62,5.089953961778316e-62,1.290341149811558e-59,5.144390705901066e-62,2.4592098891872245e-60,5.038121137552256e-62,5.161862273205729e-62,5.144590086865019e-62]",0.0
408,884910364479152128,valor_ri,Gol prevê 2º tri positivo e sobe na bolsa. https://t.co/XD3rbfuHoe,1,"['gol', 'prevê', '2º', 'tri', 'positivo', 'e', 'sobe', 'na', 'bolsa.', 'https://t.co/xd3rbfuhoe']","['gol', 'prevê', '2º', 'tri', 'positivo', 'e', 'sobe', 'na', 'bolsa.', 'https://t.co/xd3rbfuhoe']","(65536,[7273,10895,17222,19384,21643,28632,43857,46309,60875,64199],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[7273,10895,17222,19384,21643,28632,43857,46309,60875,64199],[3.816542598370027,5.268794927281715,1.5182219041624387,5.87493073085203,4.48863636973214,0.0,3.696398286527964,5.36410510708604,2.4249431850204433,4.958639998977875])",1.0,"[-355.8748167209168,-275.4698697886839,-359.17194104294276,-421.4999764770542,-421.8998707508728,-421.88417114302564,-420.51845352569336,-421.91005857743323,-421.885583246586,-421.90101324810604,-420.514531246528,-421.8882415933167,-421.88990885737485,-421.9133015740965,-421.88417114302564,-421.88819506446794]","[1.2038579070945943e-35,1.0,4.4529962602888326e-37,3.801285364102581e-64,2.548347193035122e-64,2.5886709499708573e-64,1.0143795264847968e-63,2.5225168746329483e-64,2.5850180582434856e-64,2.545437375963293e-64,1.0183660191250269e-63,2.5781553097635284e-64,2.5738604254272948e-64,2.514349611187418e-64,2.5886709499708573e-64,2.578275271152854e-64]",1.0
409,885897309124472832,colunadobroad,Relator de Citi e Itaú é o mesmo que tocou birô dos grandes bancos -  https://t.co/uSIENGCayc,0,"['relator', 'de', 'citi', 'e', 'itaú', 'é', 'o', 'mesmo', 'que', 'tocou', 'birô', 'dos', 'grandes', 'bancos', '-', '', 'https://t.co/usiengcayc']","['relator', 'de', 'citi', 'e', 'itaú', 'é', 'o', 'mesmo', 'que', 'tocou', 'birô', 'dos', 'grandes', 'bancos', '-', '', 'https://t.co/usiengcayc']","(65536,[246,8365,13535,14083,16543,17222,17933,19846,21893,25653,31415,36449,37955,45531,48164,52572,53600],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[246,8365,13535,14083,16543,17222,17933,19846,21893,25653,31415,36449,37955,45531,48164,52572,53600],[3.905490084386523,0.0,4.722251220913645,5.58724865840025,4.57564774672177,1.5182219041624387,0.0,0.0,0.0,6.280395838960195,0.0,0.44193679431211436,2.93049175168559,1.314060803760519,3.2123429038265776,1.4441139320087168,2.8626691553468286])",0.0,"[-287.8275460795855,-299.7377965066909,-362.35945151285773,-424.9499693188501,-428.46747301858534,-437.2294259308639,-425.5098438066291,-426.42574498172524,-437.2308902612244,-437.0851477304351,-426.26014528412475,-437.23364692719093,-433.3668837439792,-426.2673647084115,-437.2294259308639,-437.2335986774677]","[0.9999932788893933,6.7211106066449525e-06,4.2776162965991904e-33,2.80857045562975e-60,8.333988103202887e-62,1.3049235702500697e-65,1.604482270209593e-60,6.420429715650457e-61,1.3030141294153387e-65,1.5074548103663568e-65,7.576753024247634e-61,1.2994271011018188e-65,6.209631572540053e-64,7.522250205659912e-61,1.3049235702500697e-65,1.2994897996124108e-65]",0.0
410,886669391680720897,colunadobroad,Santander digitaliza crédito para alavancar oferta no varejo -  https://t.co/yenecf5y15,1,"['santander', 'digitaliza', 'crédito', 'para', 'alavancar', 'oferta', 'no', 'varejo', '-', '', 'https://t.co/yenecf5y15']","['santander', 'digitaliza', 'crédito', 'para', 'alavancar', 'oferta', 'varejo', '-', '', 'https://t.co/yenecf5y15']","(65536,[3364,18952,20848,22291,29126,45531,47479,48730,49950,52572],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[3364,18952,20848,22291,29126,45531,47479,48730,49950,52572],[0.0,0.0,3.1340907069268296,0.0,1.9204870095399322,1.314060803760519,4.083171261623976,4.083171261623976,4.531195984150935,1.4441139320087168])",1.0,"[-147.01383197477654,-139.6756862037466,-180.99921032594278,-234.0531427474711,-234.45555370622998,-234.44694656686866,-234.4669248757533,-234.4611390714091,-234.4477207372973,-234.4561800679202,-231.3039896885312,-234.44917814699855,-232.39180951172648,-234.46291700908117,-234.44694656686866,-234.44915263806288]","[0.0006498325687258325,0.9993501674312742,1.130158069997975e-18,1.0282745724882835e-41,6.876132515167435e-42,6.93557178005854e-42,6.79838572040671e-42,6.83783385960349e-42,6.930204543326841e-42,6.87182691775444e-42,1.6071303400891406e-40,6.920111752445814e-42,5.415230578433632e-41,6.825687418196636e-42,6.93557178005854e-42,6.920288279382793e-42]",1.0
411,887658696263774208,valor_ri,"Ecorodovias publica ata da reunião do conselho de administração realizada dia 20 de Junho, às 12h00. https://t.co/pFnkCccEfH",0,"['ecorodovias', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '20', 'de', 'junho,', 'às', '12h00.', 'https://t.co/pfnkcccefh']","['ecorodovias', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '20', 'de', 'junho,', 'às', '12h00.', 'https://t.co/pfnkcccefh']","(65536,[8462,18454,21632,25077,34240,36449,40049,46257,47558,49206,51852,52663,54194,56168,57315],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,18454,21632,25077,34240,36449,40049,46257,47558,49206,51852,52663,54194,56168,57315],[1.6903392907821515,1.9236870122706031,4.447814375211885,4.003128553950439,2.2071046859359265,0.8838735886242287,1.7586072619111544,1.0492872221056082,2.014201019811435,5.469465622743866,1.9463784234726738,2.03547841825872,4.622167762356662,1.3210538392514897,0.0])",0.0,"[-220.76808185496407,-353.65175721713115,-368.6339137755568,-398.8897312267924,-398.7301453410671,-399.27508496977407,-398.74975635901507,-398.1128785903695,-399.2764201244509,-398.9675228833632,-398.1191483958313,-399.27893361154213,-399.2805100224141,-398.2262863637262,-399.27508496977407,-399.27888961816103]","[1.0,1.946942184883253e-58,6.06296602868579e-65,4.392892446239524e-78,5.152972679311863e-78,2.98808925724062e-78,5.05290208985082e-78,9.552859350709316e-78,2.9841023580498235e-78,4.0641158860443304e-78,9.49315215282727e-78,2.976611273609819e-78,2.9719226078393156e-78,8.528664163901476e-78,2.98808925724062e-78,2.976742227684495e-78]",0.0
412,888020956702277632,valor_ri,"Bradesco publica ata da reunião extraordinária do conselho de administração realizada dia 10 de Março, às 17h45. https://t.co/odyYcMcdD3",0,"['bradesco', 'publica', 'ata', 'da', 'reunião', 'extraordinária', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '10', 'de', 'março,', 'às', '17h45.', 'https://t.co/odyycmcdd3']","['bradesco', 'publica', 'ata', 'da', 'reunião', 'extraordinária', 'conselho', 'de', 'administração', 'realizada', 'dia', '10', 'de', 'março,', 'às', '17h45.', 'https://t.co/odyycmcdd3']","(65536,[8462,18454,20298,20414,28415,34240,36449,40049,46257,47558,51852,52663,56168,58496,62915,65315],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,18454,20298,20414,28415,34240,36449,40049,46257,47558,51852,52663,56168,58496,62915,65315],[1.6903392907821515,1.9236870122706031,0.0,4.48863636973214,2.6968769005040847,2.2071046859359265,0.8838735886242287,1.7586072619111544,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897,2.8791984572980396,4.447814375211885,0.0])",0.0,"[-182.76255570521656,-306.8552567621354,-330.4872168500384,-354.192752843714,-354.0337670652839,-354.5803979037291,-354.05114377147925,-353.4154028507734,-354.58158094229475,-354.2710215342863,-345.88095892306586,-354.5838080641517,-354.5852048722439,-353.5284612786183,-354.5803979037291,-354.58376908300045]","[1.0,1.2800433758748811e-54,6.982240821071035e-65,3.5384360511154327e-75,4.148183860519559e-75,2.401370884225521e-75,4.0767247484093925e-75,7.698571783525734e-75,2.3985316496521466e-75,3.27204818625844e-75,1.4407133670821234e-71,2.3931957714216714e-75,2.3898552697649787e-75,6.875582733188672e-75,2.401370884225521e-75,2.393289062766296e-75]",0.0
413,888473972450500611,valor_ri,"Santander publica ata da reunião do conselho de administração realizada dia 02 de Maio, às 09h30. https://t.co/1t5RUpBwt5",0,"['santander', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '02', 'de', 'maio,', 'às', '09h30.', 'https://t.co/1t5rupbwt5']","['santander', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '02', 'de', 'maio,', 'às', '09h30.', 'https://t.co/1t5rupbwt5']","(65536,[8462,18127,18454,20848,24212,33470,34240,36449,40049,46257,47558,51852,52663,56168,62010],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,18127,18454,20848,24212,33470,34240,36449,40049,46257,47558,51852,52663,56168,62010],[1.6903392907821515,5.027632870464827,1.9236870122706031,3.1340907069268296,4.77631844218392,4.77631844218392,2.2071046859359265,0.8838735886242287,1.7586072619111544,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897,0.0])",0.0,"[-213.55389740036688,-342.68607503812075,-366.4112299094526,-389.70405260917204,-389.5445900515319,-390.08987724085006,-389.56374189594203,-388.9270977609824,-390.09118113413615,-389.78194230102804,-388.93322076484714,-390.0936357702915,-390.0951752709856,-389.0404337403228,-390.08987724085006,-390.0935928069739]","[1.0,8.291017193666891e-57,4.120064100092837e-67,3.154711191089338e-77,3.700098753305277e-77,2.144855791517868e-77,3.629909311716123e-77,6.86099036865322e-77,2.142060950934576e-77,2.918317524211906e-77,6.81910884931135e-77,2.1368094186148435e-77,2.133522329918622e-77,6.1258395754848264e-77,2.144855791517868e-77,2.1369012250086485e-77]",0.0
414,890338543976972288,valor_ri,"Ultrapar Participações publica ata da reunião do conselho de administração realizada dia 24 de Julho, às 14h30. https://t.co/2HzkqrOWKD",0,"['ultrapar', 'participações', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '24', 'de', 'julho,', 'às', '14h30.', 'https://t.co/2hzkqrowkd']","['ultrapar', 'participações', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '24', 'de', 'julho,', 'às', '14h30.', 'https://t.co/2hzkqrowkd']","(65536,[8462,18454,22334,34240,36449,40049,46257,47558,51852,52663,55971,56168,58626,59491,60018,61216],[1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,18454,22334,34240,36449,40049,46257,47558,51852,52663,55971,56168,58626,59491,60018,61216],[1.6903392907821515,1.9236870122706031,4.334485689904882,2.2071046859359265,0.8838735886242287,1.7586072619111544,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,4.77631844218392,1.3210538392514897,0.0,4.370853334075757,4.170182638613605,4.48863636973214])",0.0,"[-241.3693739624446,-395.26749288892074,-412.6433499023817,-438.7937664736713,-438.63364483131284,-439.17707460196124,-438.65525057145805,-438.01735786126835,-439.17854556104544,-438.871132249516,-438.0242653959983,-439.1813147058749,-439.18305146037443,-438.13107751914424,-439.17707460196124,-439.1812662377351]","[1.0,1.4551111713415115e-67,4.1367317124056177e-75,1.8183427080373425e-86,2.1341045167888093e-86,1.2393875644500515e-86,2.088490149653453e-86,3.952443908742024e-86,1.2375658162402958e-86,1.6829693616137174e-86,3.925236341962147e-86,1.23414355781061e-86,1.2320020136400662e-86,3.5275883157488156e-86,1.2393875644500515e-86,1.2342033759027563e-86]",0.0
415,890678439329615874,valor_ri,Klabin publica avisos aos acionistas referente ao pagamento de dividendos intermediários. https://t.co/8UKbxVD4mR,0,"['klabin', 'publica', 'avisos', 'aos', 'acionistas', 'referente', 'ao', 'pagamento', 'de', 'dividendos', 'intermediários.', 'https://t.co/8ukbxvd4mr']","['klabin', 'publica', 'avisos', 'aos', 'acionistas', 'referente', 'ao', 'pagamento', 'de', 'dividendos', 'intermediários.', 'https://t.co/8ukbxvd4mr']","(65536,[4119,4248,10874,25662,27207,36449,38317,40059,41052,47884,54974,56168],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4119,4248,10874,25662,27207,36449,38317,40059,41052,47884,54974,56168],[3.774869901969459,3.589152756174366,4.370853334075757,0.0,5.469465622743866,0.44193679431211436,0.0,3.977810745966149,3.696398286527964,4.6709579265260945,3.623638932245535,1.3210538392514897])",0.0,"[-238.61817810853515,-323.99045639424514,-350.50794745149614,-394.0491094792214,-394.1694804480778,-394.4347113687102,-394.1888494931128,-394.4588861256724,-394.4360300494198,-394.2886960104762,-388.9166277079754,-394.4385125235471,-394.44006948368303,-394.3001713575351,-394.4347113687102,-394.43846907298354]","[1.0,8.380899503587095e-38,2.552058309437663e-49,3.1419855879160823e-68,2.7856576458603722e-68,2.1366796601085536e-68,2.732221293609921e-68,2.0856453056069454e-68,2.133863918798134e-68,2.4725955321725086e-68,5.323689287829863e-66,2.1285732265489087e-68,2.1252617015139633e-68,2.444383819485991e-68,2.1366796601085536e-68,2.128665716264546e-68]",0.0
